"URL","Size","#ofOutlinks","Content-Type"
"https://www.usatoday.com/sitemap/2015/july/8/","179066","387","text/html"
"https://www.usatoday.com/story/news/politics/2022/12/13/military-supreme-court-lgbtq-voting-affirmative-action/10837757002/","202101","182","text/html"
"https://www.usatoday.com/story/life/2022/10/20/virgo-zodiac-sign-key-personality-traits-dates/10485480002/","171680","174","text/html"
"https://www.usatoday.com/sitemap/2012/december/14/","177807","386","text/html"
"https://www.usatoday.com/story/news/nation/2022/12/07/asheville-nc-trans-school-board-member-resigns-attack-lgbtq/10853497002/","179590","167","text/html"
"https://www.usatoday.com/sitemap/2014/november/7/","179024","387","text/html"
"https://www.usatoday.com/sitemap/2014/october/2/","179227","388","text/html"
"https://www.usatoday.com/sitemap/2014/december/19/","178705","387","text/html"
"https://www.usatoday.com/sitemap/2013/december/3/","176650","386","text/html"
"https://www.usatoday.com/story/life/2022/07/28/what-is-my-zodiac-sign-astrology-horoscopes-explained/10129149002/","186030","191","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/07/24/kakapo/10123335002/","142906","182","text/html"
"https://www.usatoday.com/sitemap/2023/january/8/","185421","386","text/html"
"https://www.usatoday.com/story/news/politics/2023/02/17/nikki-haley-ron-desantis-dont-say-gay-bill/11280017002/","183190","167","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/06/19/andree-guelen-remembered-saving-children-nazis-belgium/7588154001/","146317","182","text/html"
"https://www.usatoday.com/sitemap/2018/november/5/","185398","386","text/html"
"https://www.usatoday.com/story/life/2022/10/19/taurus-zodiac-sign-key-personality-traits-dates/8196615001/","172480","173","text/html"
"https://www.usatoday.com/sitemap/2016/april/4/","180747","387","text/html"
"https://www.usatoday.com/sitemap/2014/june/11/","178154","387","text/html"
"https://www.usatoday.com/story/life/2022/10/20/gemini-zodiac-sign-key-personality-traits-dates/8206346001/","171512","173","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/03/12/more-kids-have-made-hospital-spain/7014026001/","143237","182","text/html"
"https://www.usatoday.com/sitemap/2014/june/6/","178041","387","text/html"
"https://www.usatoday.com/sitemap/2015/july/21/","180141","387","text/html"
"https://www.usatoday.com/sitemap/2012/december/27/","176653","376","text/html"
"https://www.usatoday.com/sitemap/2018/april/12/","184926","387","text/html"
"https://www.usatoday.com/story/sports/college/2023/01/19/byu-queer-athletes-share-what-life-really-like-campus/10897226002/","202660","166","text/html"
"https://www.usatoday.com/story/life/2022/10/07/scorpio-sign-dates-personality-traits-compatibility/8064961001/","175752","177","text/html"
"https://www.usatoday.com/story/life/2022/10/19/aries-zodiac-sign-key-personality-traits-dates/8188554001/","169715","173","text/html"
"https://www.usatoday.com/sitemap/2018/december/18/","184986","386","text/html"
"https://www.usatoday.com/story/news/nation/2022/12/16/hate-crime-shift-u-s-reichsburger-plot-germany/10902793002/","176096","165","text/html"
"https://www.usatoday.com/sitemap/2014/june/2/","178478","387","text/html"
"https://www.usatoday.com/sitemap/2014/november/23/","179741","387","text/html"
"https://www.usatoday.com/picture-gallery/opinion/cartoons/2021/06/01/harder-identify-than-flying-object-todays-toon/7497648002/","166213","181","text/html"
"https://www.usatoday.com/sitemap/2013/december/21/","176272","378","text/html"
"https://www.usatoday.com/story/news/nation/2023/01/26/biden-pledges-tanks-ukraine-meta-reinstate-trump-5-things-podcast/11125551002/","172356","161","text/html"
"https://www.usatoday.com/story/life/2022/10/20/leo-zodiac-sign-personality-traits-season-dates-explained/10469078002/","172922","174","text/html"
"https://www.usatoday.com/videos/news/nation/2022/12/14/club-q-bartender-tells-congress-time-act-now/10896780002/","138709","170","text/html"
"https://www.usatoday.com/sitemap/2018/may/29/","184837","386","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/03/30/ukrainians-help-evacuate-people-chernihiv-lviv/7103559001/","143110","182","text/html"
"https://www.usatoday.com/sitemap/2018/november/4/","185470","386","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/04/18/vietnam-hollywood-kieu-chinh/7351792001/","145247","182","text/html"
"https://www.usatoday.com/sitemap/2023/january/22/","185780","386","text/html"
"https://www.usatoday.com/sitemap/2018/may/17/","184768","387","text/html"
"https://www.usatoday.com/sitemap/2014/january/15/","177009","387","text/html"
"https://www.usatoday.com/sitemap/2012/december/15/","172898","353","text/html"
"https://www.usatoday.com/sitemap/2018/april/24/","184755","387","text/html"
"https://www.usatoday.com/sitemap/2015/july/7/","179666","387","text/html"
"https://www.usatoday.com/sitemap/2014/september/7/","180178","387","text/html"
"https://www.usatoday.com/story/life/2022/10/18/aquarius-zodiac-sign-key-personality-traits-dates/8236100001/","170761","175","text/html"
"https://www.usatoday.com/sitemap/2016/april/15/","180174","387","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/05/30/photos-lgbtq-representation-tv-2022/9733278002/","148623","182","text/html"
"https://www.usatoday.com/sitemap/2018/december/17/","184487","386","text/html"
"https://www.usatoday.com/story/news/factcheck/2020/07/23/fact-check-nasa-did-not-announce-new-13-th-zodiac-sign/5460415002/","191948","181","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2020/03/10/coronavirus-information-covid-19-pandemic-coronavirus-and-trump/5016362002/","195302","181","text/html"
"https://www.usatoday.com/sitemap/2014/november/11/","178527","387","text/html"
"https://www.usatoday.com/sitemap/2014/december/11/","179556","387","text/html"
"https://www.usatoday.com/sitemap/2012/december/5/","178186","385","text/html"
"https://www.usatoday.com/story/life/health-wellness/2022/12/15/ghb-drug-everything-need-to-know/9503187002/","180435","182","text/html"
"https://www.usatoday.com/sitemap/2014/january/27/","177965","387","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/03/06/russia-invades-ukraine-one-mans-story-defend-his-country/9398552002/","144601","182","text/html"
"https://www.usatoday.com/story/life/2022/10/20/cancer-zodiac-sign-key-personality-traits-dates/8199740001/","171681","173","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/07/28/jackie-kennedy-restores-white-house/10166502002/","147331","182","text/html"
"https://www.usatoday.com/picture-gallery/sports/college/butler/2023/02/15/butler-visits-villanova-big-east-basketball-valentines-day-matchup-photo-gallery/11259720002/","148454","184","text/html"
"https://www.usatoday.com/story/news/2023/02/22/suspect-colorado-lgbtq-shooting-had-neo-nazi-leanings-targeted-gay-people/11326878002/","195549","166","text/html"
"https://www.usatoday.com/sitemap/2018/november/26/","184819","386","text/html"
"https://www.usatoday.com/sitemap/2016/april/26/","181194","387","text/html"
"https://www.usatoday.com/sitemap/2023/january/10/","185591","386","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/03/16/born-ukraine-illarion-pavliuk-grew-up-russia/7061595001/","143194","182","text/html"
"https://www.usatoday.com/sitemap/2014/may/27/","178140","387","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2021/06/11/trump-obama-aides-maska-farah-unity/7653380002/","144141","182","text/html"
"https://www.usatoday.com/picture-gallery/money/food/2019/11/11/starbucks-holiday-cups-22-years-festive-holiday-beverages/2564970001/","149788","183","text/html"
"https://www.usatoday.com/sitemap/2015/july/30/","179327","388","text/html"
"https://www.usatoday.com/videos/sports/college/butler/2023/02/11/jayden-taylor-his-late-game-foul-got-wrong/11234590002/","137915","170","text/html"
"https://www.usatoday.com/sitemap/2018/april/4/","184446","387","text/html"
"https://www.usatoday.com/sitemap/2014/december/23/","180170","387","text/html"
"https://www.usatoday.com/story/news/nation/2022/12/14/texas-ken-paxton-lawsuit-lgbtq-foster-care-adoption/10898482002/","176183","171","text/html"
"https://www.usatoday.com/sitemap/2018/december/29/","184832","386","text/html"
"https://www.usatoday.com/videos/sports/college/butler/2023/03/01/butler-coach-thad-matta-offensive-struggles-against-no-6-marquette/11369420002/","138498","170","text/html"
"https://www.usatoday.com/sitemap/2014/september/11/","178558","388","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/09/09/living-indonesia-after-sept-11-2001/7969313001/","147126","182","text/html"
"https://www.usatoday.com/picture-gallery/money/food/2021/11/16/10-best-national-fast-food-day-deals-check-out-tuesday/8638192002/","146030","183","text/html"
"https://www.usatoday.com/sitemap/2012/december/16/","173117","355","text/html"
"https://www.usatoday.com/story/sports/ncaab/2023/02/24/no-10-marquette-hosts-depaul-following-gibson-s-25-point-showing/69942738007/","142869","137","text/html"
"https://www.usatoday.com/sitemap/2014/august/5/","178080","388","text/html"
"https://www.usatoday.com/story/news/nation/2022/12/17/colorado-club-q-nightclub-shooting-judge-warned/10916225002/","188875","166","text/html"
"https://www.usatoday.com/sitemap/2023/january/21/","185657","386","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/28/black-trans-and-nonbinary-youths-high-suicide-rates-study-says/11360680002/","183623","166","text/html"
"https://www.usatoday.com/videos/sports/college/butler/2023/02/11/butler-basketball-matta-win-over-no-15-xavier-im-so-damn-proud/11234681002/","139944","170","text/html"
"https://www.usatoday.com/picture-gallery/money/2022/03/08/gas-prices-us-soar-amid-russian-invasion-ukraine/9431023002/","147314","183","text/html"
"https://www.usatoday.com/sitemap/2014/may/15/","178369","388","text/html"
"https://www.usatoday.com/sitemap/2018/november/15/","184532","387","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/03/07/chernihiv-bombarded/9412666002/","145296","182","text/html"
"https://www.usatoday.com/sitemap/2016/april/14/","180823","387","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/28/butler-basketball-loses-to-no-6-marquette-which-wins-big-east-title/69946942007/","184983","162","text/html"
"https://www.usatoday.com/story/news/politics/2022/12/13/biden-signs-respect-marriage-gay-lgbtq-rights-interracial/10883171002/","196611","166","text/html"
"https://www.usatoday.com/sitemap/2014/september/23/","178167","388","text/html"
"https://www.usatoday.com/sitemap/2015/july/6/","178799","387","text/html"
"https://www.usatoday.com/story/sports/ncaab/2023/02/13/villanova-hosts-taylor-and-butler/51282903/","154376","156","text/html"
"https://www.usatoday.com/sitemap/2014/july/28/","178487","387","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/01/31/nfl-salary-cap-will-be-2248-million-in-2023/51242115/","143939","154","text/html"
"https://www.usatoday.com/picture-gallery/money/cars/2021/10/29/toyota-bz-4-x-electric-suv-ev/6192097001/","143065","183","text/html"
"https://www.usatoday.com/story/sports/nfl/falcons/2023/02/28/falcons-cut-marcus-mariota-draft-qb/11364410002/","185735","162","text/html"
"https://www.usatoday.com/sitemap/2018/december/16/","184563","386","text/html"
"https://www.usatoday.com/sitemap/2018/april/11/","184828","387","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/14/butler-basketball-vs-villanova-jayden-taylor-stays-hot-but-dawgs-lose/69896960007/","184430","163","text/html"
"https://www.usatoday.com/sitemap/2014/december/6/","178909","386","text/html"
"https://www.usatoday.com/story/news/nation/2022/12/09/colorado-shooting-suspect-threatened-family-made-guns-home/10864189002/","169830","159","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/22/butler-basketball-first-black-player-hank-foster-life-more-than-sports-plainfield-new-jersey/69908975007/","176871","164","text/html"
"https://www.usatoday.com/sitemap/2012/december/28/","176855","368","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/27/carson-wentz-cut-washington-commanders/11360478002/","177976","162","text/html"
"https://www.usatoday.com/sitemap/2021/january/1/","181355","366","text/html"
"https://www.usatoday.com/picture-gallery/money/2021/11/17/2022-porsche-718-cayman-gt-4-rs-launches-los-angeles-auto-show/8648954002/","145999","183","text/html"
"https://www.usatoday.com/story/news/nation/2022/12/29/lgbtq-mental-health-resources-holiday-season/10938882002/","189253","168","text/html"
"https://www.usatoday.com/sitemap/2014/december/31/","179701","387","text/html"
"https://www.usatoday.com/sitemap/2018/november/6/","185267","386","text/html"
"https://www.usatoday.com/sitemap/2014/june/21/","178816","386","text/html"
"https://www.usatoday.com/picture-gallery/money/2021/10/18/supply-chain-disruptions-slow-economic-recovery/8508077002/","152125","183","text/html"
"https://www.usatoday.com/story/life/health-wellness/2022/12/29/buccal-fat-removal-latest-controversial-plastic-surgery-trend/10950814002/","194437","175","text/html"
"https://www.usatoday.com/sitemap/2016/april/13/","180209","387","text/html"
"https://www.usatoday.com/sitemap/2015/july/31/","180089","388","text/html"
"https://www.usatoday.com/story/entertainment/books/2022/12/20/us-education-department-investigates-removal-lgbtq-books-in-texas/10933786002/","191598","168","text/html"
"https://www.usatoday.com/sitemap/2018/april/23/","184975","386","text/html"
"https://www.usatoday.com/story/life/health-wellness/2022/01/06/juice-cleanse-detox-new-year-know-before-you-diet-fast/9101186002/","188764","172","text/html"
"https://www.usatoday.com/picture-gallery/money/2021/12/21/holiday-toys-90-s-80-s/6467209001/","144882","183","text/html"
"https://www.usatoday.com/story/news/nation/2023/02/27/rhetoric-bills-targeting-transgender-people/11360501002/","194088","160","text/html"
"https://www.usatoday.com/sitemap/2014/october/5/","179867","387","text/html"
"https://www.usatoday.com/story/sports/nba/pistons/2023/02/27/detroit-pistons-buyout-nerlens-noel-contract/69951466007/","167521","163","text/html"
"https://www.usatoday.com/sitemap/2014/may/18/","179262","386","text/html"
"https://www.usatoday.com/sitemap/2021/january/30/","185548","386","text/html"
"https://www.usatoday.com/story/sports/nfl/2019/02/02/nfl-mvp-patrick-mahomes-kansas-city-chiefs/2750091002/","180907","165","text/html"
"https://www.usatoday.com/sitemap/2012/december/6/","177772","386","text/html"
"https://www.usatoday.com/story/life/health-wellness/2023/01/05/2023-new-year-wellness-resolutions/10981209002/","175738","169","text/html"
"https://www.usatoday.com/picture-gallery/sports/college/butler/2023/03/01/butler-basketball-hosts-marquette-big-east-action/11369091002/","146163","184","text/html"
"https://www.usatoday.com/picture-gallery/news/nation/2023/01/24/former-attorney-alex-murdaugh-trial-murder/11109221002/","170542","179","text/html"
"https://www.usatoday.com/sitemap/2018/december/28/","184997","386","text/html"
"https://www.usatoday.com/sitemap/2018/november/27/","184939","387","text/html"
"https://www.usatoday.com/sitemap/2014/july/16/","178054","387","text/html"
"https://www.usatoday.com/story/sports/nba/pistons/2023/02/28/detroit-pistons-pulse-nba-draft-decisions-victor-wembanyama/69952579007/","162319","171","text/html"
"https://www.usatoday.com/sitemap/2016/april/25/","180270","387","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/22/butler-basketball-bulldogs-use-late-game-stop-to-defeat-depaul/69920695007/","166527","160","text/html"
"https://www.usatoday.com/story/life/health-wellness/2022/12/30/hangxiety-meaning-cure/10960245002/","177139","162","text/html"
"https://www.usatoday.com/sitemap/2014/december/9/","179135","387","text/html"
"https://www.usatoday.com/story/travel/airline-news/2022/11/02/spirit-airlines-new-seats-comfort/8246588001/","173966","163","text/html"
"https://www.usatoday.com/sitemap/2018/april/7/","185288","386","text/html"
"https://www.usatoday.com/sitemap/2012/december/12/","177159","386","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/10/butler-basketball-vs-xavier-score-manny-bates-jayden-taylor-lead-bulldogs-upset-big-east/69876920007/","191029","169","text/html"
"https://www.usatoday.com/sitemap/2014/november/28/","179622","387","text/html"
"https://www.usatoday.com/sitemap/2021/january/2/","186240","386","text/html"
"https://www.usatoday.com/sitemap/2018/december/15/","182631","375","text/html"
"https://www.usatoday.com/picture-gallery/money/2018/03/14/elizabeth-holmes-through-the-years/32944323/","147586","183","text/html"
"https://www.usatoday.com/sitemap/2014/november/20/","179355","388","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/former-united-manager-moyes-impressed-by-ten-hag-s-success/69953189007/","141580","136","text/html"
"https://www.usatoday.com/sitemap/2014/may/23/","178281","387","text/html"
"https://www.usatoday.com/picture-gallery/money/cars/2021/11/17/2023-nissan-ariya-la-auto-show/8651917002/","146000","183","text/html"
"https://www.usatoday.com/sitemap/2014/july/3/","179298","387","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/03/01/hoffenheim-backer-hopp-ceding-control-of-bundesliga-club/69959579007/","142175","136","text/html"
"https://www.usatoday.com/sitemap/2022/march/15/","185703","386","text/html"
"https://www.usatoday.com/story/travel/airline-news/2022/08/19/flight-delay-canceled-airline-policy-database/7841398001/","178695","175","text/html"
"https://www.usatoday.com/story/sports/sports-betting/2023/02/28/marquette-at-butler-odds-picks-and-predictions/51317907/","170204","206","text/html"
"https://www.usatoday.com/sitemap/2016/april/24/","181915","386","text/html"
"https://www.usatoday.com/picture-gallery/sports/nba/pistons/2023/03/02/detroit-pistons-chicago-bulls-photos/11367506002/","150069","184","text/html"
"https://www.usatoday.com/picture-gallery/money/cars/2021/11/17/hyundai-seven-2021-la-auto-show/8651766002/","144566","183","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/03/01/orlando-pride-ditch-white-shorts-period-concerns/11373532002/","165899","163","text/html"
"https://www.usatoday.com/sitemap/2021/january/19/","185604","386","text/html"
"https://www.usatoday.com/sitemap/2014/june/28/","178976","386","text/html"
"https://www.usatoday.com/staff/2647725001/dawn-gilbertson/","164738","187","text/html"
"https://www.usatoday.com/sitemap/2012/december/24/","175894","367","text/html"
"https://www.usatoday.com/sitemap/2018/april/14/","184938","386","text/html"
"https://www.usatoday.com/sitemap/2018/may/8/","184166","387","text/html"
"https://www.usatoday.com/sitemap/2018/december/27/","184621","386","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/10/butler-basketball-vs-xavier-was-goaltending-call-the-right-one-referees-big-east/69894724007/","172503","167","text/html"
"https://www.usatoday.com/story/sports/nfl/patriots/2023/02/15/new-england-patriots-season-ticket-prices-going-up-for-2023-season/69906882007/","165025","162","text/html"
"https://www.usatoday.com/story/sports/nba/pistons/2023/02/27/detroit-pistons-nba-game-score-updates-charlotte-hornets/69944871007/","181753","170","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/matchday-arsenal-can-boost-league-lead-united-in-cup-clash/69955419007/","141562","135","text/html"
"https://www.usatoday.com/picture-gallery/money/2022/04/06/10-richest-people-elon-musk-jeff-bezos/9486347002/","146067","183","text/html"
"https://www.usatoday.com/story/sports/nfl/patriots/2023/02/08/robert-kraft-wants-tom-brady-to-retire-as-a-new-england-patriot/51264517/","167482","165","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/22/butler-big-east-honoring-george-crowe-black-basketball-pioneers/69927773007/","169200","163","text/html"
"https://www.usatoday.com/story/sports/nfl/packers/2023/03/01/green-bay-packers-quarterback-aaron-rodgers-indicates-he-will-have-a-decision-soon-on-his-future/69957938007/","183618","168","text/html"
"https://www.usatoday.com/sitemap/2014/may/11/","179260","386","text/html"
"https://www.usatoday.com/sitemap/2014/october/31/","178720","388","text/html"
"https://www.usatoday.com/sitemap/2016/april/12/","180698","387","text/html"
"https://www.usatoday.com/story/sports/mlb/brewers/2023/03/01/milwaukee-brewers-outfielder-tyrone-taylor-expected-to-miss-first-month-season-due-to-elbow-injury/69957765007/","203666","175","text/html"
"https://www.usatoday.com/story/sports/college/butler/2023/02/19/butler-basketball-loses-to-georgetown-with-second-half-breakdown/69897005007/","167838","159","text/html"
"https://www.usatoday.com/story/sports/nfl/super-bowl/2023/02/09/deion-sanders-tom-brady-super-bowl-record/11219057002/","193048","166","text/html"
"https://www.usatoday.com/sitemap/2022/march/16/","185541","386","text/html"
"https://www.usatoday.com/sitemap/2021/january/22/","186147","386","text/html"
"https://www.usatoday.com/picture-gallery/money/2022/03/10/cheap-gas-prices-past/9447261002/","146070","183","text/html"
"https://www.usatoday.com/picture-gallery/sports/nba/pistons/2023/02/28/detroit-pistons-charlotte-hornets-photos-north-carolina/11354822002/","153144","184","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/06/tom-brady-fox-broadcast-career-2024-nfl-retirement/11197604002/","189898","166","text/html"
"https://www.usatoday.com/story/sports/ncaab/2023/02/22/butler-wins-59-58-over-depaul/69934634007/","126507","135","text/html"
"https://www.usatoday.com/story/sports/college/uwm/2023/02/27/uwms-bart-lundy-snubbed-for-horizon-league-coach-of-the-year/69950644007/","165492","164","text/html"
"https://www.usatoday.com/sitemap/2018/april/26/","184562","387","text/html"
"https://www.usatoday.com/sitemap/2018/may/14/","185099","386","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/03/01/osasuna-beats-athletic-1-0-in-1st-leg-of-copa-semifinals/69960488007/","139206","136","text/html"
"https://www.usatoday.com/sitemap/2012/december/3/","178076","385","text/html"
"https://www.usatoday.com/story/news/nation/2022/02/16/ahmaud-arbery-hate-crime-trial-racial-slurs/6815279001/","166201","161","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/concacaf-to-start-2026-world-cup-qualifying-in-march-2024/69955556007/","143326","136","text/html"
"https://www.usatoday.com/sitemap/2014/january/21/","176953","387","text/html"
"https://www.usatoday.com/story/sports/college/uw/2023/02/28/chucky-hepburns-status-for-wisconsin-vs-purdue-big-ten-game-unclear/69952077007/","170877","163","text/html"
"https://www.usatoday.com/story/sports/ncaab/2023/02/25/no-10-marquette-hosts-depaul-following-gibson-s-25-point-outing/69943769007/","143500","137","text/html"
"https://www.usatoday.com/story/sports/nfl/super-bowl/2023/02/04/thrills-chills-upsets-arizonas-first-3-super-bowls-had-it-all/69827674007/","196448","164","text/html"
"https://www.usatoday.com/story/sports/sports-betting/2023/02/25/indiana-pacers-at-orlando-magic-odds-picks-and-predictions/51312405/","168735","191","text/html"
"https://www.usatoday.com/sitemap/2021/january/10/","185971","386","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/02/nfl-coaching-coordinator-grades-jim-schwartz-kellen-moore/11155193002/","212579","186","text/html"
"https://www.usatoday.com/picture-gallery/money/reviewed/2022/09/14/best-products-last-40-years/8037009001/","170145","183","text/html"
"https://www.usatoday.com/story/sports/nfl/packers/2023/03/01/aaron-rodgers-packers-passive-aggressive-relationship-espn-first-take-bart-scott-stephen-a-smith/69958908007/","180274","174","text/html"
"https://www.usatoday.com/sitemap/2016/april/11/","180845","387","text/html"
"https://www.usatoday.com/sitemap/2022/march/28/","186063","386","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/proposal-urges-fifa-to-compensate-world-cup-labor-in-qatar/69956206007/","142773","136","text/html"
"https://www.usatoday.com/sitemap/2014/july/24/","178152","388","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/chelsea-coach-potter-reaches-critical-point-as-losses-mount/69953122007/","144755","136","text/html"
"https://www.usatoday.com/picture-gallery/sports/college/butler/2023/02/11/ncaa-basketball-butler-bulldogs-xavier-musketeers-hinkle-fieldhouse/11230617002/","158997","184","text/html"
"https://www.usatoday.com/story/sports/nfl/2023/02/03/tom-brady-super-bowl-57-broadcast-cameo-bob-costas/11178095002/","186564","171","text/html"
"https://www.usatoday.com/sitemap/2018/may/26/","185135","386","text/html"
"https://www.usatoday.com/sitemap/2014/june/20/","178152","387","text/html"
"https://www.usatoday.com/story/sports/nfl/patriots/2023/02/14/its-make-or-break-for-patriots-qb-mac-jones-in-2023-nfl-season/51266053/","167249","160","text/html"
"https://www.usatoday.com/story/sports/college/uw/2023/03/01/wisconsins-caroline-harvey-goes-from-olympian-to-wchas-top-rookie/69958447007/","168690","160","text/html"
"https://www.usatoday.com/story/sports/ncaab/2023/02/14/villanova-earns-62-50-win-against-butler/51288813/","144315","155","text/html"
"https://www.usatoday.com/sitemap/2012/december/25/","162524","302","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/fan-who-insulted-vin-cius-set-to-be-fined-banned-from-games/69954212007/","141044","136","text/html"
"https://www.usatoday.com/picture-gallery/money/2022/09/29/porsche-ipo/10441863002/","154225","183","text/html"
"https://www.usatoday.com/sitemap/2018/april/6/","185204","386","text/html"
"https://www.usatoday.com/story/news/nation/2022/05/17/dallas-police-koreatown-shooting-suspect-hate-crime/9807994002/","173128","169","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/28/foden-stars-as-man-city-advances-in-fa-cup-leicester-upset/69955907007/","146252","136","text/html"
"https://www.usatoday.com/picture-gallery/money/personalfinance/real-estate/2022/02/16/real-estate-terms-escrow-mortgage-rate/6805704001/","149990","183","text/html"
"https://www.usatoday.com/story/sports/nba/2023/03/01/hornets-lamelo-ball-out-for-season-after-ankle-surgery/69960894007/","128353","135","text/html"
"https://www.usatoday.com/story/sports/college/marquette/2023/02/28/marquette-can-clinch-big-east-title-vs-butler-game-updates/69952081007/","196444","178","text/html"
"https://www.usatoday.com/picture-gallery/entertainment/movies/oscars/2022/02/08/oscars-2022-nominations-top-nominees-best-picture/6666458001/","154052","183","text/html"
"https://www.usatoday.com/sitemap/2022/march/14/","185215","386","text/html"
"https://www.usatoday.com/story/sports/soccer/2023/02/27/canada-soccer-head-quits-unable-to-settle-labor-disputes/69952134007/","139343","136","text/html"
"https://www.usatoday.com/sitemap/2016/april/23/","181834","386","text/html"
"https://www.usatoday.com/sitemap/2021/january/21/","186085","386","text/html"
"https://www.usatoday.com/picture-gallery/money/2022/11/21/bob-iger-disney-ceo-career-photos/10747942002/","152251","183","text/html"
"https://www.usatoday.com/videos/sports/Ad-Meter/2023/02/07/anna-kendrick-super-bowl-commercial-rocket-mortgage/11204669002/","141695","170","text/html"
"https://www.usatoday.com/story/entertainment/movies/oscars/2021/05/05/oscars-ending-steven-soderberg-chadwick-boseman-anthony-hopkins/4953125001/","196050","173","text/html"
"https://www.usatoday.com/picture-gallery/sports/college/butler/2023/02/19/butler-basketball-hosts-georgetown-big-east-play/11301753002/","147097","184","text/html"
"https://www.usatoday.com/sitemap/2021/january/20/","185625","385","text/html"
"https://www.usatoday.com/sitemap/2013/september/1/","174943","364","text/html"
"https://www.usatoday.com/sitemap/2014/july/12/","178672","386","text/html"
"https://www.usatoday.com/sitemap/2018/april/13/","184433","387","text/html"
"https://www.usatoday.com/in-depth/news/education/2022/03/07/history-class-slavery-critical-race-theory/6909961001/","106022","66","text/html"
"https://www.usatoday.com/story/tech/columnist/2023/02/20/melting-face-emoji-meaning/11284119002/","184228","169","text/html"
"https://www.usatoday.com/picture-gallery/sports/nba/pistons/2023/02/25/detroit-pistons-toronto-raptors-photos/11347584002/","148916","184","text/html"
"https://www.usatoday.com/sitemap/2018/may/9/","184447","387","text/html"
"https://www.usatoday.com/sitemap/2021/january/31/","186092","386","text/html"
"https://www.usatoday.com/story/sports/college/marquette/2023/02/28/marquette-mens-basketball-can-win-big-east-conference-for-first-time-since-2013/69955241007/","171808","169","text/html"
"https://www.usatoday.com/story/sports/columnist/nancy-armour/2023/02/11/devin-jason-mccourty-twins-super-bowl/11221725002/","200051","164","text/html"
"https://www.usatoday.com/picture-gallery/money/food/2022/06/07/taco-bell-defy-new-design-twin-cities-minnesota/7544657001/","146397","183","text/html"
"https://www.usatoday.com/picture-gallery/sports/soccer/2022/06/16/world-cup-2026-venues-host-matches-soccer-tournament/7641924001/","147633","183","text/html"
"https://www.usatoday.com/story/sports/college/marquette/2023/02/28/after-winning-big-east-its-a-golden-night-for-marquette-on-twitter/69956436007/","155081","162","text/html"
"https://www.usatoday.com/story/sports/sports-betting/2023/02/25/fc-cincinnati-vs-houston-dynamo-odds-picks-and-predictions/51312261/","145828","156","text/html"
"https://www.usatoday.com/story/sports/nba/2023/02/25/siakam-scores-29-points-raptors-edge-pistons-95-91/69944360007/","144607","137","text/html"
"https://www.usatoday.com/sitemap/2022/march/26/","179548","359","text/html"
"https://www.usatoday.com/sitemap/2016/april/22/","180472","387","text/html"
"https://www.usatoday.com/story/news/nation/2022/05/13/aapi-heritage-month-native-hawaiian/9714216002/","172820","189","text/html"
"https://www.usatoday.com/story/tech/columnist/komando/2023/02/12/your-iphone-face-id-vulnerable-unless-you-change-setting/11230778002/","182449","178","text/html"
"https://www.usatoday.com/story/sports/soccer/fc-cincinnati/2023/02/21/mls-cup-playoffs-fc-cincinnati-supports-new-format/69927870007/","182344","162","text/html"
